filepath,label,root,split
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_280.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_284.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_293.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_291.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_290.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_282.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_286.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_302.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_288.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_29.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_297.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_294.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_285.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_315.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_311.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_320.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_312.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_316.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_324.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_306.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_304.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_325.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_318.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_310.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_305.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_323.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_307.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_319.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_322.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_317.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_313.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_31.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_309.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_321.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_32.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_314.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_308.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_303.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_328.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_339.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_337.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_327.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_349.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_346.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_345.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_342.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_34.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_326.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_338.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_33.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_334.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_336.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_340.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_341.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_344.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_329.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_335.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_348.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_333.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_343.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_347.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_332.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_331.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_330.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_371.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_352.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_354.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_368.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_35.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_365.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_360.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_357.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_356.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_350.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_370.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_358.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_359.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_369.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_364.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_353.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_362.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_361.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_367.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_36.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_366.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_363.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_355.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_37.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_351.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_383.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_390.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_379.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_393.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_388.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_380.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_384.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_39.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_38.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_392.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_386.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_394.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_389.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_381.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_376.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_374.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_387.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_372.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_391.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_385.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_375.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_382.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_373.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_377.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_378.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_395.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_408.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_415.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_398.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_40.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_403.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_412.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_410.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_404.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_405.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_413.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_407.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_406.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_399.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_401.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_397.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_402.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_414.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_396.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_411.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_4.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_41.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_409.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_400.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_430.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_431.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_424.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_425.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_435.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_419.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_417.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_416.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_426.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_418.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_428.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_432.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_437.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_429.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_420.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_43.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_42.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_422.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_423.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_434.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_427.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_433.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_436.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_421.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_438.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_449.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_443.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_44.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_459.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_456.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_445.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_442.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_46.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_447.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_457.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_45.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_458.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_448.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_452.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_439.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_454.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_455.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_441.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_444.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_453.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_451.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_446.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_450.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_440.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_469.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_476.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_474.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_465.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_473.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_466.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_461.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_464.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_478.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_468.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_47.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_479.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_472.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_463.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_467.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_475.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_477.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_462.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_460.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_470.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_471.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_48.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_488.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_492.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_49.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_490.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_496.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_498.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_482.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_495.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_497.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_494.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_489.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_480.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_499.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_491.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_486.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_483.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_487.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_485.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_493.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_5.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_481.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_484.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_63.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_52.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_57.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_69.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_59.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_70.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_65.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_62.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_61.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_56.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_500.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_66.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_51.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_64.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_60.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_54.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_501.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_50.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_58.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_68.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_7.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_6.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_55.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_53.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_67.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_93.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_8.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_87.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_85.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_71.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_9.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_77.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_91.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_75.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_81.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_88.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_83.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_92.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_80.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_78.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_73.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_89.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_82.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_86.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_84.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_79.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_90.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_74.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_72.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_76.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_97.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_98.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_96.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_99.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_95.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_94.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_1.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_10.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_105.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_0.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_106.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_104.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_102.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_101.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_103.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_100.wav,minor,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_113.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_122.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_116.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_126.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_112.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_117.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_115.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_119.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_108.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_125.wav,minor,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_11.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_12.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_120.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_123.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_128.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_129.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_114.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_121.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_127.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_107.wav,minor,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_118.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_109.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_124.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_111.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_110.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_136.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_148.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_13.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_146.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_137.wav,minor,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_15.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_138.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_150.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_131.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_151.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_149.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_14.wav,minor,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_145.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_135.wav,minor,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_minor/Minor_134.wav,minor,combined,test
